RAOPeriodOrFreq,RAOSurgeAmp,RAOSurgePhase,RAOSwayAmp,RAOSwayPhase,RAOHeaveAmp,RAOHeavePhase,RAORollAmp,RAORollPhase,RAOPitchAmp,RAOPitchPhase,RAOYawAmp,RAOYawPhase,dir
3.249,0.006,49.024,0.008,-114.114,0.002,-111.194,0.001,-100.053,0.005,32.954,0.01,-96.464,130.0
3.217,0.006,29.384,0.008,-129.839,0.002,-131.614,0.003,-120.075,0.006,18.898,0.01,-122.418,130.0
3.186,0.006,10.495,0.007,-146.281,0.002,-156.987,0.006,-126.317,0.006,6.354,0.01,-147.029,130.0
3.156,0.006,-8.046,0.007,-164.228,0.002,173.289,0.007,-131.433,0.006,-5.732,0.01,-168.63,130.0
3.127,0.005,-26.658,0.006,175.816,0.002,143.709,0.008,-136.646,0.005,-18.068,0.011,172.439,130.0
3.099,0.005,-45.706,0.005,153.895,0.002,118.608,0.008,-142.314,0.004,-31.528,0.011,155.24,130.0
3.071,0.005,-65.533,0.005,130.64,0.002,98.339,0.007,-148.55,0.004,-47.591,0.011,138.952,130.0
3.045,0.004,-86.382,0.005,107.204,0.002,81.413,0.007,-155.451,0.003,-69.0,0.01,122.934,130.0
3.018,0.004,-108.154,0.005,84.729,0.002,66.35,0.005,-163.273,0.002,-99.639,0.01,106.637,130.0
2.993,0.004,-130.337,0.005,63.911,0.002,52.019,0.004,-173.03,0.002,-137.449,0.009,89.478,130.0
2.968,0.004,-152.313,0.005,44.881,0.002,37.449,0.002,171.058,0.002,-169.551,0.008,70.745,130.0
2.944,0.004,-173.538,0.005,27.336,0.002,21.602,0.001,122.226,0.003,168.102,0.007,49.852,130.0
2.92,0.004,166.269,0.005,10.674,0.001,3.169,0.002,42.37,0.003,151.767,0.006,26.751,130.0
2.897,0.004,147.078,0.004,-5.862,0.001,-19.479,0.003,18.432,0.003,138.48,0.006,2.492,130.0
2.874,0.004,128.574,0.004,-22.992,0.001,-47.012,0.004,6.503,0.003,126.579,0.006,-20.976,130.0
2.852,0.004,110.322,0.004,-41.378,0.001,-76.525,0.005,-2.624,0.003,114.956,0.006,-42.176,130.0
2.831,0.003,91.861,0.003,-61.625,0.001,-102.847,0.005,-11.0,0.003,102.598,0.006,-60.971,130.0
2.81,0.003,72.796,0.003,-84.033,0.001,-124.122,0.005,-19.378,0.002,88.077,0.006,-78.036,130.0
2.789,0.003,52.86,0.003,-107.959,0.001,-141.567,0.005,-28.272,0.002,69.141,0.006,-94.109,130.0
2.769,0.003,32.068,0.003,-131.742,0.001,-156.852,0.004,-38.209,0.001,42.481,0.006,-109.816,130.0
2.749,0.003,10.734,0.003,-153.843,0.001,-171.278,0.003,-50.295,0.001,8.089,0.006,-125.847,130.0
2.73,0.003,-10.547,0.003,-173.715,0.001,174.155,0.002,-67.474,0.001,-24.453,0.005,-143.057,130.0
2.711,0.003,-31.262,0.003,168.37,0.001,158.597,0.002,-97.922,0.002,-48.658,0.004,-162.301,130.0
2.693,0.003,-51.164,0.003,151.752,0.001,141.135,0.001,-147.654,0.002,-66.655,0.004,175.929,130.0
2.674,0.003,-70.305,0.003,135.594,0.001,120.781,0.002,174.12,0.002,-81.377,0.004,152.162,130.0
2.657,0.003,-88.882,0.002,118.989,0.001,96.871,0.003,153.536,0.002,-94.469,0.004,128.187,130.0
2.639,0.002,-107.172,0.002,101.09,0.001,70.411,0.003,140.015,0.002,-107.129,0.004,105.941,130.0
2.622,0.002,-125.49,0.002,81.16,0.001,44.086,0.003,129.149,0.002,-120.037,0.004,86.128,130.0
2.605,0.002,-144.136,0.002,58.962,0.001,20.548,0.004,119.133,0.002,-134.024,0.004,68.37,130.0
2.589,0.002,-163.388,0.002,34.951,0.001,0.555,0.003,109.14,0.001,-150.361,0.004,51.91,130.0
2.573,0.002,176.593,0.001,10.63,0.001,-16.655,0.003,98.46,0.001,-171.267,0.004,36.002,130.0
2.557,0.002,155.824,0.001,-12.388,0.001,-32.232,0.003,86.441,0.001,160.814,0.003,20.065,130.0
2.541,0.002,134.598,0.001,-33.364,0.001,-47.123,0.002,71.668,0.001,127.963,0.003,3.477,130.0
2.526,0.002,113.357,0.001,-52.329,0.001,-62.267,0.002,51.127,0.001,98.011,0.003,-14.407,130.0
2.511,0.002,92.573,0.001,-69.84,0.001,-78.507,0.001,19.773,0.001,75.061,0.002,-34.219,130.0
2.496,0.002,72.478,0.001,-86.554,0.0,-96.916,0.001,-19.829,0.001,57.37,0.002,-56.301,130.0
2.482,0.002,53.132,0.001,-103.12,0.0,-118.68,0.001,-51.316,0.001,42.733,0.002,-80.199,130.0
2.468,0.001,34.364,0.001,-120.254,0.0,-144.341,0.002,-71.952,0.001,29.609,0.002,-104.321,130.0
2.454,0.001,15.937,0.001,-138.696,0.0,-172.466,0.002,-86.774,0.001,17.215,0.002,-126.905,130.0
2.44,0.001,-2.502,0.001,-159.189,0.0,160.811,0.002,-99.098,0.001,4.657,0.002,-147.129,130.0
2.426,0.001,-21.378,0.001,177.727,0.0,138.179,0.002,-110.417,0.001,-9.272,0.002,-165.188,130.0
2.413,0.001,-40.986,0.001,152.46,0.0,119.484,0.002,-121.603,0.001,-26.379,0.002,178.372,130.0
2.4,0.001,-61.51,0.001,126.652,0.0,103.479,0.002,-133.399,0.001,-50.117,0.002,162.878,130.0
2.387,0.001,-82.764,0.001,102.645,0.0,88.761,0.002,-146.738,0.0,-83.284,0.002,147.769,130.0
2.374,0.001,-104.304,0.001,81.569,0.0,74.27,0.001,-163.463,0.0,-119.461,0.002,132.324,130.0
62.832,5.262,-90.261,4.408,89.865,0.983,-0.013,0.262,93.712,0.312,91.684,0.908,-0.33,140.0
42.032,3.437,-90.397,2.873,89.799,0.962,0.002,0.389,95.632,0.462,92.534,0.897,-0.486,140.0
31.578,2.496,-90.526,2.079,89.724,0.931,0.058,0.514,97.68,0.609,93.432,0.882,-0.635,140.0
25.289,1.912,-90.596,1.583,89.669,0.89,0.11,0.637,99.894,0.75,94.412,0.862,-0.768,140.0
21.088,1.506,-90.539,1.239,89.64,0.837,0.038,0.757,102.4,0.885,95.545,0.836,-0.91,140.0
18.085,1.201,-90.247,0.981,89.72,0.773,-0.385,0.876,105.359,1.011,96.936,0.804,-1.092,140.0
15.83,0.958,-89.619,0.777,90.014,0.702,-1.431,0.999,109.135,1.124,98.725,0.765,-1.383,140.0
14.075,0.753,-88.599,0.608,90.757,0.628,-3.294,1.137,114.446,1.216,101.059,0.719,-1.835,140.0
12.671,0.575,-87.311,0.46,92.369,0.554,-5.98,1.314,123.22,1.278,103.961,0.668,-2.49,140.0
11.521,0.42,-85.998,0.319,95.245,0.482,-9.332,1.585,142.12,1.295,107.308,0.612,-3.165,140.0
10.562,0.288,-84.953,0.181,84.934,0.411,-13.251,1.547,-164.203,1.26,110.817,0.542,-3.808,140.0
9.751,0.179,-83.963,0.156,78.651,0.338,-18.038,0.356,-97.035,1.174,114.282,0.473,-6.447,140.0
9.049,0.093,-81.325,0.093,87.727,0.263,-24.946,0.16,57.154,1.036,117.726,0.406,-8.436,140.0
8.323,0.019,-50.646,0.028,125.977,0.182,-40.228,0.293,83.991,0.804,121.411,0.316,-10.655,140.0
7.759,0.032,64.178,0.038,-141.31,0.138,-64.232,0.285,91.181,0.553,122.066,0.229,-12.824,140.0
7.305,0.051,67.1,0.063,-127.116,0.125,-86.855,0.23,94.902,0.338,115.879,0.15,-14.929,140.0
6.931,0.057,59.225,0.074,-125.03,0.117,-101.872,0.161,97.458,0.192,96.709,0.082,-16.147,140.0
6.614,0.056,46.975,0.074,-126.36,0.102,-113.039,0.092,100.378,0.129,59.911,0.026,-9.939,140.0
6.342,0.053,32.556,0.066,-129.639,0.082,-124.128,0.034,110.794,0.127,25.406,0.02,133.685,140.0
6.105,0.049,16.946,0.052,-134.405,0.061,-137.944,0.017,-126.199,0.135,5.404,0.05,141.258,140.0
5.894,0.043,0.196,0.036,-140.773,0.043,-157.762,0.049,-103.328,0.131,-7.383,0.069,139.019,140.0
5.706,0.038,-18.053,0.019,-150.876,0.031,173.444,0.07,-101.513,0.115,-18.002,0.076,134.937,140.0
5.535,0.032,-38.175,0.005,162.561,0.027,140.391,0.08,-102.187,0.092,-29.248,0.074,129.844,140.0
5.38,0.027,-61.007,0.012,50.23,0.027,113.415,0.08,-103.529,0.067,-43.822,0.065,123.878,140.0
5.238,0.024,-87.267,0.022,35.649,0.027,93.559,0.073,-105.092,0.045,-66.334,0.05,116.666,140.0
5.107,0.022,-115.345,0.029,27.19,0.026,77.386,0.059,-106.614,0.032,-102.032,0.033,106.239,140.0
4.985,0.021,-142.396,0.031,19.33,0.022,61.774,0.042,-107.84,0.03,-142.341,0.015,80.76,140.0
4.872,0.022,-166.336,0.03,10.778,0.018,44.424,0.024,-108.162,0.034,-171.013,0.011,-10.914,140.0
4.767,0.021,172.419,0.027,0.525,0.014,23.892,0.007,-102.154,0.037,170.088,0.023,-49.299,140.0
4.668,0.021,151.572,0.021,-13.373,0.01,-4.272,0.008,58.197,0.037,154.555,0.032,-63.319,140.0
4.575,0.02,131.892,0.015,-35.13,0.009,-39.458,0.019,61.175,0.034,140.862,0.037,-73.909,140.0
4.488,0.018,111.5,0.012,-70.549,0.009,-73.254,0.026,59.977,0.029,127.19,0.038,-84.364,140.0
4.405,0.016,88.482,0.012,-111.446,0.01,-100.353,0.029,57.619,0.022,109.73,0.036,-95.805,140.0
4.327,0.015,63.916,0.014,-141.622,0.01,-119.936,0.029,54.723,0.016,85.488,0.031,-109.47,140.0
4.253,0.013,36.882,0.016,-162.853,0.01,-136.524,0.026,51.974,0.012,47.847,0.025,-127.391,140.0
4.182,0.013,9.551,0.018,-179.827,0.01,-152.755,0.022,50.036,0.012,4.481,0.019,-152.556,140.0
4.115,0.013,-15.492,0.018,165.11,0.008,-169.834,0.017,50.11,0.015,-24.526,0.016,173.884,140.0
4.051,0.014,-38.424,0.017,150.163,0.007,169.424,0.012,55.091,0.017,-43.447,0.017,138.317,140.0
3.99,0.014,-59.737,0.015,133.59,0.005,141.704,0.007,74.006,0.018,-58.357,0.019,109.684,140.0
3.932,0.013,-80.121,0.013,114.137,0.005,107.632,0.005,124.899,0.017,-72.047,0.022,88.819,140.0
3.876,0.013,-100.737,0.011,90.081,0.005,75.116,0.007,164.241,0.015,-86.396,0.024,72.146,140.0
3.822,0.012,-122.569,0.01,60.796,0.005,49.144,0.01,179.216,0.012,-103.474,0.024,57.06,140.0
3.771,0.011,-145.723,0.01,30.334,0.006,28.596,0.011,-172.923,0.01,-126.093,0.022,41.866,140.0
3.722,0.011,-169.983,0.01,3.891,0.006,11.036,0.011,-166.866,0.008,-157.61,0.02,24.893,140.0
3.674,0.01,165.169,0.011,-17.565,0.006,-5.449,0.01,-160.255,0.007,164.268,0.017,4.369,140.0
3.629,0.01,140.735,0.012,-35.935,0.005,-22.255,0.008,-150.65,0.008,131.74,0.014,-21.395,140.0
3.584,0.01,117.566,0.011,-53.317,0.005,-40.998,0.006,-134.611,0.009,108.789,0.013,-51.443,140.0
3.542,0.01,95.84,0.011,-71.238,0.004,-63.984,0.005,-109.645,0.01,91.904,0.014,-80.417,140.0
3.501,0.01,75.119,0.01,-91.008,0.003,-93.234,0.005,-83.055,0.011,77.968,0.015,-104.728,140.0
3.461,0.01,54.671,0.008,-113.739,0.003,-125.827,0.006,-65.255,0.01,64.67,0.016,-125.079,140.0
3.423,0.009,33.743,0.008,-139.691,0.003,-154.103,0.006,-55.624,0.008,49.865,0.016,-143.304,140.0
3.386,0.009,11.679,0.007,-167.201,0.004,-175.846,0.006,-50.357,0.007,30.521,0.015,-160.953,140.0
3.35,0.008,-11.727,0.007,166.472,0.004,166.366,0.006,-46.846,0.005,2.191,0.014,-179.313,140.0
3.315,0.008,-35.933,0.008,142.954,0.004,149.95,0.005,-42.976,0.005,-34.733,0.013,160.399,140.0
3.282,0.008,-59.89,0.008,122.049,0.003,132.992,0.003,-35.318,0.005,-67.587,0.011,137.062,140.0
3.249,0.008,-82.963,0.008,102.667,0.003,113.829,0.002,-12.977,0.006,-91.128,0.01,110.493,140.0
3.217,0.008,-105.078,0.008,83.566,0.003,91.049,0.002,43.418,0.006,-109.21,0.01,82.736,140.0
3.186,0.007,-126.581,0.007,63.537,0.002,64.329,0.003,78.163,0.006,-125.156,0.01,57.061,140.0
3.156,0.007,-147.969,0.006,41.479,0.002,35.603,0.004,88.935,0.006,-140.93,0.011,34.716,140.0
3.127,0.007,-169.704,0.006,16.894,0.002,8.225,0.004,92.592,0.005,-157.88,0.011,14.855,140.0
3.099,0.006,167.893,0.006,-9.162,0.002,-15.935,0.004,93.501,0.005,-177.457,0.011,-3.906,140.0
3.071,0.006,144.7,0.006,-34.503,0.002,-37.127,0.004,93.055,0.004,158.544,0.01,-22.887,140.0
3.045,0.006,120.795,0.006,-57.842,0.002,-56.405,0.004,91.949,0.003,128.942,0.01,-43.327,140.0
3.018,0.006,96.586,0.006,-79.242,0.002,-74.935,0.003,90.777,0.003,96.731,0.009,-66.075,140.0
2.993,0.005,72.682,0.006,-99.475,0.002,-94.0,0.001,91.024,0.004,68.154,0.008,-91.016,140.0
2.968,0.005,49.45,0.006,-119.431,0.002,-115.04,0.0,120.423,0.004,45.422,0.008,-116.823,140.0
2.944,0.005,26.934,0.005,-139.963,0.002,-139.446,0.001,-111.867,0.004,26.855,0.008,-141.85,140.0
2.92,0.005,4.856,0.005,-161.709,0.001,-167.348,0.002,-110.583,0.004,10.214,0.008,-165.105,140.0
2.897,0.005,-17.212,0.005,175.076,0.001,163.917,0.002,-112.857,0.004,-6.373,0.008,173.459,140.0
2.874,0.005,-39.766,0.004,150.664,0.002,137.831,0.003,-115.779,0.003,-24.809,0.008,153.267,140.0
2.852,0.005,-63.103,0.004,125.91,0.002,115.361,0.003,-118.739,0.003,-47.277,0.008,133.483,140.0
2.831,0.004,-87.109,0.004,101.898,0.002,95.446,0.003,-121.516,0.002,-75.535,0.007,113.179,140.0
2.81,0.004,-111.355,0.004,79.297,0.002,76.546,0.002,-123.902,0.002,-107.505,0.007,91.532,140.0
2.789,0.004,-135.323,0.004,58.082,0.001,57.223,0.001,-125.283,0.002,-136.907,0.006,68.042,140.0
2.769,0.004,-158.649,0.004,37.637,0.001,36.112,0.0,-118.24,0.003,-160.744,0.006,42.983,140.0
2.749,0.004,178.743,0.004,17.137,0.001,12.153,0.0,34.473,0.003,179.667,0.006,17.611,140.0
2.73,0.004,156.628,0.004,-4.172,0.001,-14.594,0.001,36.769,0.003,162.22,0.006,-6.562,140.0
2.711,0.004,134.641,0.004,-26.785,0.001,-42.158,0.002,34.225,0.003,145.089,0.006,-28.894,140.0
2.693,0.004,112.381,0.003,-50.725,0.001,-67.836,0.002,30.441,0.003,126.619,0.006,-49.712,140.0
2.674,0.004,89.61,0.003,-75.374,0.001,-90.563,0.002,25.705,0.002,104.991,0.006,-69.848,140.0
2.657,0.004,66.3,0.003,-99.719,0.001,-110.921,0.002,19.831,0.002,78.691,0.006,-90.108,140.0
2.639,0.004,42.716,0.003,-122.974,0.001,-130.185,0.001,11.983,0.002,48.846,0.005,-111.225,140.0
2.622,0.004,19.311,0.003,-144.995,0.001,-149.708,0.001,-0.862,0.002,20.229,0.005,-133.749,140.0
2.605,0.004,-3.574,0.003,-166.122,0.001,-170.611,0.0,-44.35,0.002,-3.941,0.005,-157.796,140.0
2.589,0.004,-25.844,0.003,173.115,0.001,166.257,0.0,-141.679,0.002,-24.224,0.005,177.219,140.0
2.573,0.004,-47.699,0.003,152.071,0.001,141.062,0.001,-163.734,0.002,-42.483,0.005,152.481,140.0
2.557,0.004,-69.436,0.003,130.081,0.001,115.137,0.001,-174.327,0.002,-60.412,0.005,129.023,140.0
2.541,0.003,-91.353,0.003,106.699,0.001,90.263,0.002,177.366,0.002,-79.341,0.005,107.176,140.0
2.526,0.003,-113.674,0.003,82.047,0.001,67.315,0.002,169.43,0.002,-100.49,0.005,86.561,140.0
2.511,0.003,-136.406,0.002,56.998,0.001,46.079,0.002,160.928,0.002,-124.615,0.004,66.408,140.0
2.496,0.003,-159.42,0.002,32.719,0.001,25.835,0.001,150.632,0.002,-151.244,0.004,45.784,140.0
2.482,0.003,177.528,0.002,9.879,0.001,5.722,0.001,135.648,0.002,-178.229,0.004,23.862,140.0
2.468,0.003,154.651,0.002,-11.657,0.001,-15.009,0.001,107.068,0.002,156.752,0.004,0.184,140.0
2.454,0.003,132.105,0.002,-32.566,0.001,-36.956,0.001,52.001,0.002,134.352,0.003,-24.882,140.0
2.44,0.003,109.841,0.002,-53.574,0.001,-60.338,0.001,10.11,0.002,113.949,0.003,-50.109,140.0
2.426,0.003,87.741,0.002,-75.417,0.001,-85.037,0.001,-10.371,0.002,94.619,0.003,-74.247,140.0
2.413,0.003,65.653,0.002,-98.471,0.001,-110.128,0.001,-23.675,0.002,75.496,0.003,-96.842,140.0
2.4,0.003,43.378,0.002,-122.631,0.001,-134.502,0.001,-34.563,0.002,55.547,0.003,-118.201,140.0
2.387,0.003,20.758,0.002,-147.292,0.001,-157.38,0.001,-45.106,0.001,33.709,0.003,-138.973,140.0
2.374,0.003,-2.245,0.002,-171.587,0.001,-178.797,0.001,-56.363,0.001,9.212,0.003,-159.903,140.0
62.832,5.922,-90.269,3.415,89.848,0.978,-0.015,0.202,94.11,0.351,91.86,0.797,-0.382,150.0
42.032,3.845,-90.401,2.214,89.781,0.95,0.005,0.299,96.239,0.519,92.813,0.785,-0.564,150.0
31.578,2.769,-90.529,1.59,89.707,0.911,0.044,0.391,98.506,0.68,93.802,0.769,-0.729,150.0
25.289,2.096,-90.6,1.199,89.657,0.858,0.055,0.476,100.986,0.832,94.893,0.747,-0.879,150.0
21.088,1.625,-90.523,0.925,89.649,0.791,-0.149,0.555,103.777,0.971,96.136,0.72,-1.038,150.0
18.085,1.27,-90.195,0.719,89.777,0.712,-0.935,0.625,107.106,1.095,97.647,0.686,-1.232,150.0
15.83,0.984,-89.516,0.556,90.147,0.624,-2.733,0.685,111.363,1.197,99.576,0.646,-1.515,150.0
14.075,0.744,-88.479,0.421,90.969,0.535,-6.009,0.734,117.393,1.267,101.997,0.599,-1.944,150.0
12.671,0.537,-87.237,0.305,92.487,0.452,-11.027,0.772,127.435,1.292,104.91,0.547,-2.528,150.0
11.521,0.361,-86.197,0.199,94.257,0.376,-17.908,0.777,149.308,1.259,108.034,0.49,-3.157,150.0
10.562,0.217,-85.92,0.12,84.961,0.309,-26.895,0.459,-142.264,1.165,110.874,0.424,-4.1,150.0
9.751,0.106,-86.646,0.083,93.42,0.251,-38.666,0.257,36.517,1.018,112.916,0.362,-5.839,150.0
9.049,0.025,-86.105,0.036,129.766,0.206,-54.148,0.365,75.391,0.831,113.618,0.295,-6.623,150.0
8.323,0.037,81.65,0.041,-144.093,0.174,-76.355,0.33,90.962,0.576,110.876,0.207,-6.781,150.0
7.759,0.064,75.184,0.064,-124.854,0.159,-94.938,0.245,99.571,0.36,99.78,0.127,-5.394,150.0
7.305,0.071,64.146,0.073,-119.422,0.142,-108.716,0.152,107.744,0.23,74.6,0.058,1.67,150.0
6.931,0.068,49.377,0.069,-117.322,0.119,-120.864,0.069,123.167,0.188,41.872,0.015,74.342,150.0
6.614,0.063,32.136,0.055,-116.63,0.092,-134.768,0.027,-156.869,0.184,17.197,0.043,143.022,150.0
6.342,0.057,13.479,0.037,-116.393,0.067,-153.478,0.059,-101.897,0.177,0.668,0.066,149.893,150.0
6.105,0.05,-6.455,0.018,-114.116,0.05,-179.562,0.084,-92.539,0.157,-12.413,0.075,151.134,150.0
5.894,0.043,-28.121,0.002,-34.42,0.042,149.417,0.092,-89.852,0.126,-25.387,0.07,150.544,150.0
5.706,0.038,-51.981,0.014,42.402,0.04,121.997,0.086,-89.566,0.092,-41.704,0.057,148.827,150.0
5.535,0.033,-78.162,0.024,42.915,0.04,101.317,0.07,-90.848,0.063,-66.912,0.038,146.229,150.0
5.38,0.031,-105.791,0.028,39.717,0.037,84.699,0.047,-94.064,0.049,-105.226,0.018,143.149,150.0
5.238,0.03,-132.284,0.027,34.44,0.031,68.818,0.024,-102.081,0.051,-141.45,0.001,-62.855,150.0
5.107,0.03,-155.675,0.023,26.667,0.024,50.048,0.005,178.241,0.057,-164.328,0.016,-46.743,150.0
4.985,0.029,-176.557,0.017,14.608,0.017,23.309,0.02,97.24,0.058,-179.628,0.027,-51.11,150.0
4.872,0.027,163.46,0.01,-8.541,0.014,-13.038,0.034,88.107,0.053,167.617,0.032,-56.271,150.0
4.767,0.024,142.306,0.007,-65.339,0.015,-47.138,0.043,83.109,0.042,153.78,0.032,-62.496,150.0
4.668,0.02,118.061,0.01,-119.119,0.016,-71.527,0.046,79.192,0.03,133.653,0.028,-70.43,150.0
4.575,0.018,90.72,0.014,-141.319,0.016,-89.054,0.043,75.559,0.02,99.9,0.02,-81.625,150.0
4.488,0.016,60.205,0.016,-154.641,0.015,-105.2,0.036,71.592,0.019,53.955,0.012,-102.361,150.0
4.405,0.016,31.893,0.017,-166.188,0.012,-122.781,0.025,66.35,0.023,21.828,0.007,-162.57,150.0
4.327,0.016,7.345,0.015,-178.692,0.009,-144.789,0.013,55.856,0.025,2.854,0.011,137.39,150.0
4.253,0.016,-15.827,0.012,165.574,0.007,-177.592,0.004,-21.012,0.026,-12.384,0.017,116.771,150.0
4.182,0.015,-37.599,0.009,141.892,0.007,144.649,0.012,-92.999,0.023,-26.713,0.02,104.416,150.0
4.115,0.014,-60.941,0.007,103.085,0.007,113.575,0.02,-102.495,0.018,-43.64,0.02,93.234,150.0
4.051,0.012,-87.018,0.008,61.126,0.008,89.801,0.024,-107.0,0.014,-68.452,0.018,80.82,150.0
3.99,0.011,-114.622,0.01,33.666,0.008,70.588,0.025,-110.502,0.011,-103.67,0.014,64.215,150.0
3.932,0.011,-143.523,0.011,14.832,0.007,51.906,0.023,-113.986,0.01,-143.276,0.01,36.099,150.0
3.876,0.011,-171.247,0.011,-1.205,0.006,31.352,0.018,-118.282,0.012,-174.563,0.008,-9.18,150.0
3.822,0.011,163.469,0.01,-17.614,0.005,7.561,0.012,-125.197,0.013,163.283,0.01,-48.056,150.0
3.771,0.011,139.457,0.009,-37.527,0.004,-21.805,0.005,-144.958,0.013,145.149,0.013,-71.823,150.0
3.722,0.011,115.964,0.007,-63.795,0.004,-55.807,0.003,115.233,0.013,128.068,0.014,-89.143,150.0
3.674,0.01,92.283,0.007,-96.04,0.004,-87.541,0.008,80.337,0.011,109.978,0.014,-105.213,150.0
3.629,0.009,67.336,0.007,-127.71,0.004,-113.287,0.011,70.451,0.009,87.737,0.013,-122.864,150.0
3.584,0.009,40.883,0.007,-153.833,0.005,-134.457,0.012,63.977,0.007,57.027,0.011,-144.363,150.0
3.542,0.009,13.86,0.008,-175.838,0.005,-153.517,0.012,58.126,0.007,19.08,0.01,-171.598,150.0
3.501,0.009,-12.435,0.008,163.817,0.004,-172.976,0.01,51.601,0.007,-13.912,0.009,157.053,150.0
3.461,0.009,-37.287,0.007,143.392,0.004,164.508,0.008,42.965,0.008,-37.637,0.009,126.961,150.0
3.423,0.009,-60.805,0.007,121.339,0.003,136.641,0.005,28.803,0.009,-56.036,0.01,101.106,150.0
3.386,0.008,-83.693,0.006,96.587,0.003,104.631,0.002,-10.114,0.009,-72.807,0.01,78.927,150.0
3.35,0.008,-106.933,0.005,69.149,0.003,74.376,0.002,-92.824,0.008,-90.863,0.01,58.719,150.0
3.315,0.008,-131.134,0.005,40.623,0.003,49.363,0.004,-121.195,0.006,-113.258,0.01,38.729,150.0
3.282,0.007,-156.337,0.005,13.472,0.003,28.315,0.005,-133.37,0.005,-142.629,0.009,17.393,150.0
3.249,0.007,178.014,0.006,-10.881,0.003,8.718,0.006,-141.661,0.005,-176.625,0.008,-6.853,150.0
3.217,0.007,152.796,0.006,-32.955,0.003,-11.609,0.006,-148.53,0.005,152.924,0.007,-34.791,150.0
3.186,0.007,128.512,0.005,-54.127,0.003,-34.404,0.005,-155.168,0.006,128.938,0.007,-64.412,150.0
3.156,0.007,105.033,0.005,-75.96,0.002,-60.664,0.003,-163.496,0.006,108.998,0.007,-91.812,150.0
3.127,0.007,81.938,0.005,-100.037,0.002,-89.341,0.001,176.139,0.006,90.44,0.008,-115.459,150.0
3.099,0.006,58.658,0.004,-127.061,0.002,-117.489,0.001,59.962,0.006,71.14,0.008,-136.444,150.0
3.071,0.006,34.707,0.004,-155.541,0.002,-142.901,0.002,29.968,0.005,49.17,0.008,-156.583,150.0
3.045,0.006,9.953,0.004,177.422,0.002,-165.567,0.003,20.711,0.004,22.875,0.007,-177.802,150.0
3.018,0.005,-15.376,0.004,153.135,0.002,173.382,0.004,14.154,0.004,-7.386,0.006,158.052,150.0
2.993,0.005,-40.729,0.004,131.015,0.002,152.494,0.003,7.72,0.004,-37.577,0.006,130.348,150.0
2.968,0.005,-65.529,0.004,109.683,0.002,130.311,0.003,-0.299,0.004,-63.738,0.006,101.275,150.0
2.944,0.005,-89.586,0.004,87.584,0.002,105.554,0.002,-13.965,0.004,-85.642,0.006,74.125,150.0
2.92,0.005,-113.157,0.004,63.361,0.002,77.953,0.001,-56.964,0.004,-105.151,0.006,50.152,150.0
2.897,0.005,-136.752,0.003,36.751,0.002,49.393,0.001,-142.134,0.004,-124.378,0.006,28.563,150.0
2.874,0.004,-160.942,0.003,9.088,0.002,22.732,0.002,-167.784,0.004,-145.566,0.006,7.77,150.0
2.852,0.004,173.858,0.003,-17.61,0.002,-0.928,0.003,179.9,0.003,-171.013,0.005,-13.985,150.0
2.831,0.004,147.892,0.003,-42.146,0.002,-22.448,0.003,170.207,0.003,158.673,0.005,-38.19,150.0
2.81,0.004,121.874,0.004,-64.743,0.002,-43.484,0.003,160.472,0.003,127.504,0.005,-65.357,150.0
2.789,0.004,96.46,0.003,-86.502,0.001,-65.856,0.002,148.728,0.003,100.534,0.004,-94.143,150.0
2.769,0.004,71.895,0.003,-108.797,0.001,-91.096,0.002,130.814,0.003,78.217,0.004,-121.83,150.0
2.749,0.004,47.854,0.003,-132.766,0.001,-119.379,0.001,93.928,0.003,58.375,0.005,-146.718,150.0
2.73,0.003,23.711,0.003,-158.908,0.001,-148.412,0.001,35.91,0.003,38.589,0.005,-169.139,150.0
2.711,0.003,-1.16,0.003,173.567,0.001,-175.245,0.002,3.065,0.003,16.552,0.005,169.497,150.0
2.693,0.003,-26.917,0.003,146.576,0.001,160.937,0.002,-13.391,0.002,-9.729,0.004,147.555,150.0
2.674,0.003,-53.233,0.003,121.594,0.001,138.95,0.003,-24.748,0.002,-40.16,0.004,123.517,150.0
2.657,0.003,-79.449,0.003,98.619,0.001,117.133,0.002,-34.879,0.002,-70.709,0.004,96.615,150.0
2.639,0.003,-105.005,0.003,76.664,0.001,93.867,0.002,-46.226,0.002,-97.49,0.003,67.905,150.0
2.622,0.003,-129.794,0.003,54.397,0.001,68.037,0.002,-62.56,0.002,-120.415,0.004,40.132,150.0
2.605,0.003,-154.148,0.002,30.672,0.001,39.86,0.001,-92.942,0.002,-141.326,0.004,15.079,150.0
2.589,0.003,-178.511,0.002,4.947,0.001,11.302,0.001,-143.855,0.002,-162.155,0.004,-7.526,150.0
2.573,0.003,156.675,0.002,-22.145,0.001,-15.263,0.001,178.991,0.002,175.035,0.004,-29.094,150.0
2.557,0.003,131.288,0.002,-48.87,0.001,-39.359,0.002,159.519,0.002,148.863,0.004,-51.105,150.0
2.541,0.003,105.557,0.002,-73.972,0.001,-61.972,0.002,146.499,0.002,119.771,0.003,-74.866,150.0
2.526,0.003,79.938,0.002,-97.346,0.001,-84.396,0.002,135.129,0.002,90.529,0.003,-100.87,150.0
